date,irp,price_return
2016-02-02,105.887582729048,9.97402384112167
2016-02-03,105.878067325738,-0.898632593621107
2016-02-04,105.727296246294,-14.240067206756635
2016-02-05,105.728731232166,0.13572520275673128
2016-02-08,105.728289306473,-0.04179807019832893
2016-02-09,105.837285939919,10.309126739964647
2016-02-10,105.767214487485,-6.620677373924133
2016-02-11,105.818036036254,4.805038027639874
2016-02-12,105.897236990265,7.484636549468515
2016-02-15,105.79994647055,-9.18725761692385
2016-02-16,105.332414003633,-44.19023662239119
2016-02-17,105.355097933029,2.153556396724543
2016-02-18,105.425960618659,6.726080372023713
2016-02-19,105.401659987603,-2.304994985429243
2016-02-22,105.088033600031,-29.755355618582556
2016-02-23,105.357155750093,25.6092098065408
2016-02-24,105.261964008697,-9.03514723022636
2016-02-25,105.405525734863,13.63851867272281
2016-02-26,105.267827699582,-13.063644844139022
2016-02-29,105.072798451696,-18.526956635087632
2016-03-01,105.066465424585,-0.6027275569242541
2016-03-02,104.98171480871,-8.066381174289816
2016-03-03,104.983959881169,0.213853666144459
2016-03-04,104.997157957449,1.2571516920245607
2016-03-07,104.957718012228,-3.7562869308316316
2016-03-08,105.053251473647,9.102090177672828
2016-03-09,105.103357600937,4.769593190798727
2016-03-10,105.088524373243,-1.4112991280756937
2016-03-11,105.157505142925,6.56406302147694
2016-03-14,105.065371591388,-8.761481304808694
2016-03-15,105.155956886035,8.621803099815306
2016-03-16,105.566634135548,39.05411178541929
2016-03-17,105.636959684805,6.661721275180721
2016-03-18,105.704478648874,6.391604252002914
2016-03-21,105.65883991235,-4.317578319041893
2016-03-22,105.804017769556,13.740247131845962
2016-03-23,106.110773987596,28.992870451114428
2016-03-24,106.071324776254,-3.7177385348841074
2016-03-28,106.182457303949,10.477150910428445
2016-03-29,106.377423574535,18.36143893599207
2016-03-30,106.348425479486,-2.725963280045818
2016-03-31,106.384665864564,3.4077030209522796
2016-04-01,106.271860527901,-10.603533483538596
2016-04-04,106.225462105808,-4.366012024491495
2016-04-05,106.166845626092,-5.518119531230381
2016-04-06,106.369003462146,19.04152231912093
2016-04-07,106.975107764307,56.98128989021667
2016-04-08,106.931014753573,-4.1218010110488645
2016-04-11,106.940057124606,0.8456265989664757
2016-04-12,107.268924855767,30.75252996898925
2016-04-13,107.672786943404,37.649495245715144
2016-04-14,107.449148299071,-20.770210438646465
2016-04-15,107.481682314498,3.0278523321980444
2016-04-18,107.321927725851,-14.863424651240242
2016-04-19,107.475645520043,14.323055637304183
2016-04-20,107.426659036671,-4.557914784784067
2016-04-21,107.425068170392,-0.14808859302384292
2016-04-22,107.323739874067,-9.432462836725941
2016-04-25,107.398009019454,6.920104114349623
2016-04-26,107.332268312925,-6.121222090540446
2016-04-27,107.64536905994,29.171166503456636
2016-04-28,107.495217085669,-13.948763015284582
2016-04-29,107.332042169024,-15.179737393798964
2016-05-03,107.25921819429,-6.784923985637681
2016-05-04,107.230039154676,-2.720422552505708
2016-05-05,107.359457474044,12.069222429482718
2016-05-06,107.32431946136,-3.2729312825097168
2016-05-09,107.19918608874,-11.659367909158114
2016-05-10,106.76099185658,-40.876637980932216
2016-05-11,106.668461292006,-8.667076145031372
2016-05-12,106.758605048278,8.450834968476428
2016-05-13,106.975853190316,20.349473650369543
2016-05-16,106.697841966837,-25.988222125641336
2016-05-17,106.50454267253,-18.11651395602687
2016-05-18,106.155242690203,-32.79672148830181
2016-05-19,106.758979882406,56.87304525928249
2016-05-20,106.733365921605,-2.3992324420119004
2016-05-23,106.605698594282,-11.9613324493828
2016-05-24,106.59960330983,-0.5717597213261705
2016-05-25,106.76304017582,15.331845608745898
2016-05-27,106.633647804525,-12.119584744112455
2016-05-30,106.700798920294,6.297366464673715
2016-05-31,106.71017861182,0.8790647887280123
2016-06-01,106.638098642745,-6.754741676255893
2016-06-02,106.579192046104,-5.523972894373452
2016-06-03,106.900192017095,30.118446652527275
2016-06-06,106.861742984795,-3.5967224730382164
2016-06-07,106.775490395686,-8.07141889134888
2016-06-08,106.667042402006,-10.15663737793382
2016-06-09,106.803384194977,12.781998066202505
2016-06-10,106.973538084552,15.931507307331838
2016-06-13,106.968351189547,-0.48487645616712705
2016-06-14,106.631407623836,-31.499369856970993
2016-06-15,106.838111266661,19.38487425338975
2016-06-16,106.871084681456,3.086297052996567
2016-06-17,106.865769411863,-0.4973533869190305
2016-06-20,106.752569087353,-10.592758105144595
2016-06-21,106.792606485428,3.750485671425441
2016-06-22,106.665772008432,-11.876709556040144
2016-06-23,106.691372368223,2.4000538606672173
2016-06-24,106.493287201442,-18.566184161297183
2016-06-27,106.324728937495,-15.828064695586619
2016-06-28,106.707280885038,35.979583617644636
